"beta","gamma2","sigma2","n_clusters","R_per_cluster","replication","estimated_beta","lower_confint","upper_confint","ratio"
1,1,1,5,36,67,1.1942011986212,-0.618933835623309,3.00733623286571,"50:1"
1,1,1,5,36,68,0.0750865512380049,-1.8857350110511,2.03590811352711,"50:1"
1,1,1,5,36,69,2.41352802237083,-0.00572823380335086,4.832784278545,"50:1"
1,1,1,5,36,70,0.726888847973158,-1.2303187353983,2.68409643134462,"50:1"
1,1,1,5,36,71,0.772905820529484,-1.36898108934464,2.91479273040361,"50:1"
1,1,1,5,36,72,1.19478749375097,0.542469904753399,1.84710508274854,"50:1"
1,1,1,5,36,73,1.42772549426025,-1.63157066021947,4.48702164873998,"50:1"
1,1,1,5,36,74,2.75867012351528,0.783068634979304,4.73427161205126,"50:1"
1,1,1,5,36,75,1.81258425649788,-0.831215625540896,4.45638413853665,"50:1"
1,1,1,5,36,76,1.57134402336386,0.321308306527734,2.82137974019999,"50:1"
1,1,1,5,36,77,-0.944538936999265,-3.06418377096097,1.17510589696244,"50:1"
1,1,1,5,36,78,1.74275893606833,0.173516238086218,3.31200163405044,"50:1"
1,1,1,5,36,79,1.0085056978565,-0.748609186823948,2.76562058253695,"50:1"
1,1,1,5,36,80,1.45801229150695,-0.611298032021956,3.52732261503586,"50:1"
1,1,1,5,36,81,2.5844568738933,0.935251171766516,4.23366257602008,"50:1"
1,1,1,5,36,82,1.44126413708551,0.180501343707205,2.70202693046381,"50:1"
1,1,1,5,36,83,0.401307790531443,-2.1685590133284,2.97117459439129,"50:1"
1,1,1,5,36,84,0.655681497065707,-1.43853204573766,2.74989503986907,"50:1"
1,1,1,5,36,85,-0.0329453873925316,-2.00446290648847,1.93857213170341,"50:1"
1,1,1,5,36,86,0.909246408620093,-0.843806765465147,2.66229958270533,"50:1"
1,1,1,5,36,87,1.13050696483974,-0.200532154096217,2.4615460837757,"50:1"
1,1,1,5,36,88,1.27535702489792,-1.09124926242532,3.64196331222117,"50:1"
1,1,1,5,36,89,2.04504189264314,0.0253620517505082,4.06472173353577,"50:1"
1,1,1,5,36,90,1.13450947837754,-0.681214765831071,2.95023372258614,"50:1"
1,1,1,5,36,91,-0.11811226899222,-2.01286343799223,1.77663890000779,"50:1"
1,1,1,5,36,92,0.961296745046682,0.225491806801967,1.6971016832914,"50:1"
1,1,1,5,36,93,0.661566372862899,-0.0574490516094415,1.38058179733524,"50:1"
1,1,1,5,36,94,0.314131369497496,-1.22419568351284,1.85245842250784,"50:1"
1,1,1,5,36,95,0.334001270072544,-3.02288391070637,3.69088645085146,"50:1"
1,1,1,5,36,96,1.64105746926013,0.775876472681257,2.50623846583899,"50:1"
1,1,1,5,36,97,0.479993580000568,-1.65827217136859,2.61825933136973,"50:1"
1,1,1,5,36,98,1.94476467329059,-2.4173928474211,6.30692219400229,"50:1"
1,1,1,5,36,99,0.25971125319217,-1.11398283135824,1.63340533774258,"50:1"
1,1,1,5,36,100,0.609059595414098,-1.25419605648093,2.47231524730913,"50:1"
1,1,1,10,10,1,0.963675842444621,-0.849573038172545,2.77692472306179,"10:1"
1,1,1,10,10,2,1.17261335397506,0.234918668595896,2.11030803935423,"10:1"
1,1,1,10,10,3,1.87828233922177,0.31941745473931,3.43714722370423,"10:1"
1,1,1,10,10,4,1.00733435423442,-0.753740004511485,2.76840871298032,"10:1"
1,1,1,10,10,5,0.882380942372721,-1.0580059157281,2.82276780047354,"10:1"
1,1,1,10,10,6,-0.280860098854579,-2.18754644750527,1.62582624979611,"10:1"
1,1,1,10,10,7,0.541989880073658,-0.99182418777767,2.07580394792499,"10:1"
1,1,1,10,10,8,0.513527996730354,-0.827198416742186,1.85425441020289,"10:1"
1,1,1,10,10,9,1.29704535710167,0.0766289387953663,2.51746177540796,"10:1"
1,1,1,10,10,10,1.30778630907239,-0.134525334995779,2.75009795314057,"10:1"
1,1,1,10,10,11,2.51857144883698,0.956302387856231,4.08084050981773,"10:1"
1,1,1,10,10,12,0.4955215345954,-1.10370477440361,2.09474784359441,"10:1"
1,1,1,10,10,13,0.0669501074881734,-1.72549545553838,1.85939567051473,"10:1"
1,1,1,10,10,14,0.868322539496789,-0.13004608524435,1.86669116423793,"10:1"
1,1,1,10,10,15,1.76588047651448,0.767256417945032,2.76450453508393,"10:1"
1,1,1,10,10,16,0.316799751704247,-1.03792685929349,1.67152636270199,"10:1"
1,1,1,10,10,17,1.22686647982077,-0.00372113098740434,2.45745409062895,"10:1"
1,1,1,10,10,18,0.630176360405851,-0.268811348353471,1.52916406916517,"10:1"
1,1,1,10,10,19,0.743301462027826,-0.856379148201144,2.3429820722568,"10:1"
1,1,1,10,10,20,0.793225043566529,-0.626084628047844,2.2125347151809,"10:1"
1,1,1,10,10,21,0.743516686532844,-0.428234804620573,1.91526817768626,"10:1"
1,1,1,10,10,22,1.64032883765524,0.571097678831085,2.7095599964794,"10:1"
1,1,1,10,10,23,0.367649771462854,-1.64742560640907,2.38272514933478,"10:1"
1,1,1,10,10,24,0.473589243573523,-0.760881586263154,1.7080600734102,"10:1"
1,1,1,10,10,25,0.770913673716666,-0.77942078212764,2.32124812956097,"10:1"
1,1,1,10,10,26,2.09022323837791,0.538413028012971,3.64203344874285,"10:1"
1,1,1,10,10,27,2.2139358378079,0.20260376430639,4.22526791130941,"10:1"
1,1,1,10,10,28,1.45251659646825,0.0267232711019865,2.87830992183452,"10:1"
1,1,1,10,10,29,0.796467929037956,-0.657879390483754,2.25081524855967,"10:1"
1,1,1,10,10,30,1.02413416617292,0.0851507969785821,1.96311753536725,"10:1"
1,1,1,10,10,31,1.82169798061106,0.545909671106622,3.09748629011549,"10:1"
1,1,1,10,10,32,2.1757591503864,0.996817115080508,3.35470118569228,"10:1"
1,1,1,10,10,33,1.68091228930038,0.156395673561829,3.20542890503892,"10:1"
1,1,1,10,10,34,1.0182368837728,-0.219928999220926,2.25640276676653,"10:1"
1,1,1,10,10,35,0.849705387995736,-0.408912814308172,2.10832359029964,"10:1"
1,1,1,10,10,36,0.649174170766945,-0.719206304604473,2.01755464613836,"10:1"
1,1,1,10,10,37,0.960096648596716,-0.6715318785455,2.59172517573893,"10:1"
1,1,1,10,10,38,1.18026354632053,-0.219826230519702,2.58035332316076,"10:1"
1,1,1,10,10,39,2.04805239155826,0.97869115376398,3.11741362935254,"10:1"
1,1,1,10,10,40,1.2120005986578,0.210276770292865,2.21372442702274,"10:1"
1,1,1,10,10,41,0.86502902503049,-0.809782941845587,2.53984099190657,"10:1"
1,1,1,10,10,42,1.47240636762932,0.757909493074352,2.18690324218429,"10:1"
1,1,1,10,10,43,1.3807167163869,-0.19146878384027,2.95290221661408,"10:1"
1,1,1,10,10,44,0.248164645825448,-1.35336875308205,1.84969804473295,"10:1"
1,1,1,10,10,45,1.17563568787888,-0.473117821166973,2.82438919692474,"10:1"
1,1,1,10,10,46,1.05384011864675,-0.3735901724033,2.48127040969681,"10:1"
1,1,1,10,10,47,-0.874114942661231,-1.87137859860514,0.123148713282676,"10:1"
1,1,1,10,10,48,1.42375657573286,-0.0436119206269274,2.89112507209265,"10:1"
1,1,1,10,10,49,0.774795413182446,-0.30816900648343,1.85775983284832,"10:1"
1,1,1,10,10,50,1.66969685572337,0.397547544348954,2.94184616709779,"10:1"
1,1,1,10,10,51,-0.285640066803136,-1.3450330979994,0.77375296439313,"10:1"
1,1,1,10,10,52,1.59743982861507,0.741735355909484,2.45314430132065,"10:1"
1,1,1,10,10,53,0.751210402976024,-0.456211734684856,1.9586325406369,"10:1"
1,1,1,10,10,54,1.89636047013617,0.214799590580929,3.57792134969141,"10:1"
1,1,1,10,10,55,2.59801718925165,1.13950568548426,4.05652869301905,"10:1"
1,1,1,10,10,56,-0.358522416096534,-1.42629901346387,0.709254181270804,"10:1"
1,1,1,10,10,57,0.832352997800003,0.0501948598341161,1.61451113576589,"10:1"
1,1,1,10,10,58,3.37762034369849,2.13356110965898,4.621679577738,"10:1"
1,1,1,10,10,59,2.03242890676262,0.143032513901679,3.92182529962357,"10:1"
1,1,1,10,10,60,0.949683791838545,0.438121941823503,1.46124564185359,"10:1"
1,1,1,10,10,61,0.603035656033105,-0.632376639249029,1.83844795131524,"10:1"
1,1,1,10,10,62,0.634480233008928,-0.918739307620809,2.18769977363867,"10:1"
1,1,1,10,10,63,1.23118711448902,0.235714907253055,2.22665932172499,"10:1"
1,1,1,10,10,64,1.12255845897682,0.236281718653459,2.00883519930017,"10:1"
1,1,1,10,10,65,1.76545307594171,-0.155970821662375,3.68687697354579,"10:1"
1,1,1,10,10,66,0.495161457662704,-1.05699044012161,2.04731335544702,"10:1"
1,1,1,10,10,67,0.247898519603639,-1.84268762841497,2.33848466762225,"10:1"
1,1,1,10,10,68,-0.0622548831160252,-1.20050837144178,1.07599860520973,"10:1"
1,1,1,10,10,69,1.10271879134893,0.129441061272433,2.07599652142543,"10:1"
1,1,1,10,10,70,0.438925370713752,-0.857051679012959,1.73490242044046,"10:1"
1,1,1,10,10,71,0.950368167707652,-0.618191923200753,2.51892825861606,"10:1"
1,1,1,10,10,72,1.03324588310636,-0.473292794454889,2.53978456066761,"10:1"
1,1,1,10,10,73,1.41564146709286,-0.18679258282756,3.01807551701329,"10:1"
1,1,1,10,10,74,1.06926070801094,-0.264826206110166,2.40334762213204,"10:1"
1,1,1,10,10,75,0.898484622903563,-0.628964212554655,2.42593345836178,"10:1"
1,1,1,10,10,76,1.27736495904201,-0.259574660729699,2.81430457881371,"10:1"
1,1,1,10,10,77,0.678427011700889,-0.370118785258633,1.72697280866041,"10:1"
1,1,1,10,10,78,0.219368467132756,-0.809865322199819,1.24860225646533,"10:1"
1,1,1,10,10,79,1.22426892674341,0.743495154936863,1.70504269854996,"10:1"
1,1,1,10,10,80,1.311739682511,-0.351938209478146,2.97541757450015,"10:1"
1,1,1,10,10,81,1.12580461515655,-1.44510276445242e-05,2.25162368134074,"10:1"
1,1,1,10,10,82,1.61046460947496,0.346780337709355,2.87414888124056,"10:1"
1,1,1,10,10,83,2.17843874670448,0.496188037711888,3.86068945569707,"10:1"
1,1,1,10,10,84,1.59236256061555,0.228936880246944,2.95578824098415,"10:1"
1,1,1,10,10,85,1.48784963967306,-0.41287093756633,3.38857021691245,"10:1"
1,1,1,10,10,86,0.958103089131996,-0.862156378796515,2.77836255706051,"10:1"
1,1,1,10,10,87,-0.0653882663598681,-0.909146058759086,0.77836952603935,"10:1"
1,1,1,10,10,88,1.75276363786147,0.419896160092971,3.08563111562998,"10:1"
1,1,1,10,10,89,0.471910098534574,-1.09089858253817,2.03471877960732,"10:1"
1,1,1,10,10,90,0.499772034131698,-1.37053243439535,2.37007650265874,"10:1"
1,1,1,10,10,91,1.03096397631033,-0.371506123333593,2.43343407595425,"10:1"
1,1,1,10,10,92,0.618130913466961,-0.854881536451517,2.09114336338544,"10:1"
1,1,1,10,10,93,0.394164048035233,-0.265503804369174,1.05383190043964,"10:1"
1,1,1,10,10,94,0.327630437250001,-1.57111125733395,2.22637213183395,"10:1"
1,1,1,10,10,95,0.437994557003928,-1.52499026609147,2.40097938009933,"10:1"
1,1,1,10,10,96,2.00727047775745,0.679728478752705,3.3348124767622,"10:1"
1,1,1,10,10,97,0.21460995919344,-1.38611616823087,1.81533608661774,"10:1"
1,1,1,10,10,98,0.58740654874207,-0.316578126072038,1.49139122355618,"10:1"
1,1,1,10,10,99,0.415598781335124,-0.518279598352036,1.34947716102228,"10:1"
1,1,1,10,10,100,0.315799550592427,-1.48337685885807,2.11497596004292,"10:1"
1,1,1,5,30,1,1.41080323681814,-0.249526796849843,3.07113327048612,"10:1"
1,1,1,5,30,2,0.346545261906893,-2.8863253704318,3.57941589424559,"10:1"
1,1,1,5,30,3,1.13418509844318,-2.54381483413232,4.81218503101868,"10:1"
1,1,1,5,30,4,0.150478908517134,-1.64011709593405,1.94107491296832,"10:1"
1,1,1,5,30,5,0.132164222571355,-1.97142281205261,2.23575125719532,"10:1"
1,1,1,5,30,6,0.758852556118326,-0.511633876835554,2.02933898907221,"10:1"
1,1,1,5,30,7,0.905679568860352,-0.526483379814552,2.33784251753526,"10:1"
1,1,1,5,30,8,1.56613951347944,-1.15063246474112,4.2829114917,"10:1"
1,1,1,5,30,9,1.4930342351221,0.475298515994202,2.51076995425,"10:1"
1,1,1,5,30,10,0.462719830470372,-1.63980589403977,2.56524555498051,"10:1"
1,1,1,5,30,11,-0.279686234278289,-1.54307040880708,0.983697940250501,"10:1"
1,1,1,5,30,12,2.50958258556786,0.205528277508619,4.8136368936271,"10:1"
1,1,1,5,30,13,0.593611435633676,-2.81022650679249,3.99744937805984,"10:1"
1,1,1,5,30,14,1.63162133652129,-1.16419909216938,4.42744176521196,"10:1"
1,1,1,5,30,15,1.73987974918717,1.11172565637956,2.36803384199478,"10:1"
1,1,1,5,30,16,-1.51874284050347,-2.84264074046779,-0.194844940539139,"10:1"
1,1,1,5,30,17,1.15222712235634,0.451585348189911,1.85286889652276,"10:1"
1,1,1,5,30,18,0.193501859611641,-0.360843810199708,0.74784752942299,"10:1"
1,1,1,5,30,19,0.921865331540756,-0.921932381414533,2.76566304449604,"10:1"
1,1,1,5,30,20,0.471456332528022,-0.716010291686449,1.65892295674249,"10:1"
1,1,1,5,30,21,NA,NA,NA,"10:1"
1,1,1,5,30,22,2.59116893892613,0.990742416627456,4.19159546122481,"10:1"
1,1,1,5,30,23,1.25900485135383,0.574141383780279,1.94386831892738,"10:1"
1,1,1,5,30,24,-0.0406337407708752,-1.03098814194384,0.949720660402088,"10:1"
1,1,1,5,30,25,NA,NA,NA,"10:1"
1,1,1,5,30,26,2.03760615043448,0.329880208351927,3.74533209251703,"10:1"
1,1,1,5,30,27,1.25240356894542,-1.16149122504216,3.66629836293299,"10:1"
1,1,1,5,30,28,1.54729744531234,0.256347985816951,2.83824690480772,"10:1"
1,1,1,5,30,29,0.972740657848554,-0.686182826999134,2.63166414269624,"10:1"
1,1,1,5,30,30,0.540421303413265,-0.684252208919058,1.76509481574559,"10:1"
1,1,1,5,30,31,NA,NA,NA,"10:1"
1,1,1,5,30,32,1.08846670442325,-0.0612620877918184,2.23819549663831,"10:1"
1,1,1,5,30,33,-0.48901411799212,-2.15998936348582,1.18196112750158,"10:1"
1,1,1,5,30,34,-0.399560790751013,-2.88791541427409,2.08879383277206,"10:1"
1,1,1,5,30,35,2.84682907960871,0.820690893909776,4.87296726530765,"10:1"
1,1,1,5,30,36,1.34874844949201,-1.60510489193878,4.30260179092279,"10:1"
1,1,1,5,30,37,NA,NA,NA,"10:1"
1,1,1,5,30,38,NA,NA,NA,"10:1"
1,1,1,5,30,39,NA,NA,NA,"10:1"
1,1,1,5,30,40,-1.1682458717452,-1.9343287467967,-0.402162996693693,"10:1"
1,1,1,5,30,41,0.471950076928698,-0.786165961293071,1.73006611515047,"10:1"
1,1,1,5,30,42,1.33456582647836,-0.489122924959983,3.1582545779167,"10:1"
1,1,1,5,30,43,0.576276771664286,-2.47417959730012,3.62673314062869,"10:1"
1,1,1,5,30,44,0.241672599676299,-2.30860190151429,2.79194710086689,"10:1"
1,1,1,5,30,45,2.66190734679815,-0.613116026631249,5.93693072022756,"10:1"
1,1,1,5,30,46,1.695640754689,-0.970260505127769,4.36154201450576,"10:1"
1,1,1,5,30,47,1.59292459761511,0.912024155818716,2.27382503941151,"10:1"
1,1,1,5,30,48,0.332424393968519,-3.06307577021787,3.72792455815491,"10:1"
1,1,1,5,30,49,1.5752172605308,-0.607471545129204,3.7579060661908,"10:1"
1,1,1,5,30,50,-1.30003185519857,-4.25823258300922,1.65816887261209,"10:1"
1,1,1,5,30,51,1.18352194306162,0.420602927467866,1.94644095865537,"10:1"
1,1,1,5,30,52,NA,NA,NA,"10:1"
1,1,1,5,30,53,2.94103579253233,1.48948744629252,4.39258413877213,"10:1"
1,1,1,5,30,54,-0.066510970912538,-2.28785818578716,2.15483624396209,"10:1"
1,1,1,5,30,55,0.422707398352313,-0.533150966333941,1.37856576303857,"10:1"
1,1,1,5,30,56,-0.109531155303756,-1.22204295006239,1.00298063945488,"10:1"
1,1,1,5,30,57,1.71670395850166,-0.611394405581336,4.04480232258465,"10:1"
1,1,1,5,30,58,-0.347537194330449,-3.73630798011105,3.04123359145015,"10:1"
1,1,1,5,30,59,2.0744358008017,0.265093344324867,3.88377825727853,"10:1"
1,1,1,5,30,60,-0.180212351614225,-0.889499586436811,0.529074883208361,"10:1"
1,1,1,5,30,61,-0.064941959657043,-1.61734352170886,1.48745960239477,"10:1"
1,1,1,5,30,62,1.09506472829265,0.268987141044319,1.92114231554099,"10:1"
1,1,1,5,30,63,1.12918088353392,-1.38877404027389,3.64713580734173,"10:1"
1,1,1,5,30,64,0.190654130692644,-0.954065173488259,1.33537343487355,"10:1"
1,1,1,5,30,65,NA,NA,NA,"10:1"
1,1,1,5,30,66,2.20145077063383,1.09128741984446,3.31161412142319,"10:1"
1,1,1,5,30,67,0.591664699190925,-0.996272902225049,2.1796023006069,"10:1"
1,1,1,5,30,68,1.06444774030012,-1.48692256709186,3.61581804769209,"10:1"
1,1,1,5,30,69,1.60811662701075,0.740489207387016,2.47574404663449,"10:1"
1,1,1,5,30,70,1.88294177152452,-0.304796064654235,4.07067960770327,"10:1"
1,1,1,5,30,71,0.767786876760863,-1.39903692950588,2.93461068302761,"10:1"
1,1,1,5,30,72,-1.01311205220401,-1.48749879532087,-0.538725309087158,"10:1"
1,1,1,5,30,73,1.71067653224184,-0.858982811765248,4.28033587624892,"10:1"
1,1,1,5,30,74,-0.31997296237497,-1.72996537702308,1.09001945227314,"10:1"
1,1,1,5,30,75,2.06895760198004,1.01865173629313,3.11926346766696,"10:1"
1,1,1,5,30,76,0.863470257150388,-0.567779703079628,2.2947202173804,"10:1"
1,1,1,5,30,77,1.76833994451902,0.0920561989640836,3.44462369007395,"10:1"
1,1,1,5,30,78,1.01493082670453,-0.613651996353329,2.64351364976238,"10:1"
1,1,1,5,30,79,1.34293070462278,-0.715617559168833,3.40147896841439,"10:1"
1,1,1,5,30,80,0.969889728425519,-0.529824596055977,2.46960405290701,"10:1"
1,1,1,5,30,81,2.24027188405946,0.302350237073871,4.17819353104504,"10:1"
1,1,1,5,30,82,1.15554242591779,0.71284964650618,1.5982352053294,"10:1"
1,1,1,5,30,83,0.39973872454211,-1.81858113083541,2.61805857991963,"10:1"
1,1,1,5,30,84,0.549442538168083,-0.991099070368706,2.08998414670487,"10:1"
1,1,1,5,30,85,-0.158482288836788,-4.2125785881661,3.89561401049252,"10:1"
1,1,1,5,30,86,1.47867121526374,-0.177885002391452,3.13522743291894,"10:1"
1,1,1,5,30,87,-0.420451819436383,-0.966996662997873,0.126093024125106,"10:1"
1,1,1,5,30,88,1.60746778690052,-2.48126995788779,5.69620553168884,"10:1"
1,1,1,5,30,89,-0.563554359460289,-2.20035363675341,1.07324491783283,"10:1"
1,1,1,5,30,90,1.45281272040609,-1.19729561355127,4.10292105436345,"10:1"
1,1,1,5,30,91,2.02978796672919,-0.897561469661228,4.95713740311962,"10:1"
1,1,1,5,30,92,1.0129498139224,-0.123447603790534,2.14934723163533,"10:1"
1,1,1,5,30,93,1.40346704976834,0.0838369812468946,2.72309711828978,"10:1"
1,1,1,5,30,94,-0.450972191070582,-2.16039175788739,1.25844737574623,"10:1"
1,1,1,5,30,95,1.56488992946165,-0.143600635657744,3.27338049458104,"10:1"
1,1,1,5,30,96,-0.746250146419502,-4.75029482049758,3.25779452765857,"10:1"
1,1,1,5,30,97,1.69884939124384,0.725645052021114,2.67205373046656,"10:1"
1,1,1,5,30,98,NA,NA,NA,"10:1"
1,1,1,5,30,99,0.0741485318890292,-0.662385205175158,0.810682268953216,"10:1"
1,1,1,5,30,100,0.118072435465844,-1.14279402921645,1.37893890014814,"10:1"
